Gene,Protein Length,Molecular Weight,Isoelectric Point,Hydrophobicity
dgkA,122,13244.525,6.053148078918457,59.83606557377049
lexA,202,22357.4459,6.228496360778809,45.54455445544555
dinF,459,49645.8083,9.771811485290524,62.091503267973856
yjbJ,69,8325.1515,5.440992164611816,30.434782608695656
zur,171,19253.9843,5.9737440109252935,43.859649122807014
yjbL,84,9749.226400000001,9.810492515563965,42.857142857142854
yjbM,235,26672.581,4.478082847595215,42.5531914893617
dusA,345,38467.4906,6.115557289123534,45.79710144927536
pspG,80,9023.3081,10.21090564727783,76.25
qorA,327,35171.728599999995,8.350670433044435,47.40061162079511
dnaB,471,52389.4637,4.945810890197753,44.37367303609342
alr,359,39152.4927,6.567768287658691,49.02506963788301
tyrB,397,43505.2298,5.3189588546752935,52.141057934508815
yjbS,67,7888.0897,6.535370063781738,50.74626865671642
aphA,237,26103.2148,6.843210029602051,47.257383966244724
yjbQ,138,15655.6144,6.488534736633301,40.57971014492754
yjbR,118,13519.312399999999,6.0559900283813475,47.45762711864407
uvrA,940,103866.3078,6.191551017761231,43.723404255319146
ssb,178,18974.777299999998,5.441049003601075,38.764044943820224
yjcB,93,10303.203599999999,5.538357353210448,59.13978494623656
pdeC,528,60800.5704,8.540207481384279,51.515151515151516
soxS,107,12910.6731,9.884115409851074,44.85981308411215
soxR,154,17149.5189,9.179733848571779,40.25974025974026
ghxP,449,45710.936700000006,6.403446769714355,61.02449888641426
yjcE,549,60522.0415,5.68642292022705,59.19854280510018
yjcF,430,49377.809,6.699293708801269,42.7906976744186
actP,549,59196.4039,9.434835243225098,60.29143897996357
yjcH,104,11671.466699999999,6.718846321105957,54.807692307692314
acs,652,72092.7077,5.501241493225096,46.47239263803681
ytcB,18,2127.5287,6.685481834411622,50.0
nrfA,478,53702.3342,6.81439266204834,43.93305439330544
nrfB,188,20714.2866,6.810868644714356,39.361702127659576
nrfC,223,24567.2191,8.9237943649292,43.49775784753363
nrfD,318,35041.793699999995,9.87870006561279,64.77987421383648
nrfE,552,61261.81799999999,9.269087028503417,60.507246376811594
nrfF,127,14522.910600000001,8.986006355285646,54.330708661417326
nrfG,198,22784.0101,8.62453212738037,52.02020202020202
gltP,437,47158.5953,8.469034385681152,59.49656750572082
yjcO,229,25078.904499999997,4.765744972229004,46.724890829694324
fdhF,139,15309.463699999998,9.318856620788573,41.007194244604314
mdtP,488,53452.5197,6.847984504699707,49.18032786885246
mdtO,683,76149.92910000001,5.382732200622559,55.63689604685212
mdtN,343,36907.82659999999,6.784609031677246,51.60349854227405
ytcA,91,10256.4462,10.036583137512206,71.42857142857143
yjcS,661,73149.9401,6.508428382873535,47.20121028744327
alsK,309,33820.570999999996,6.546965217590333,49.19093851132686
alsE,231,26108.9052,5.344138526916503,50.649350649350644
alsC,326,34315.2451,9.096827507019043,58.895705521472394
alsA,510,56744.2576,7.123767280578614,44.11764705882353
alsB,311,32909.5082,6.452555656433105,49.51768488745981
alsR,296,32361.9121,6.092878532409666,50.0
rpiB,149,16073.1342,6.58209171295166,45.63758389261745
yjdP,109,13468.471099999999,4.770462608337403,31.19266055045872
phnP,252,27847.4709,5.898375511169434,48.01587301587302
phnO,144,16569.658,6.031662940979003,47.91666666666667
phnN,185,20729.3504,8.527829551696776,44.32432432432433
phnM,378,42009.9411,6.056217384338378,44.70899470899471
phnL,226,24705.1659,8.999995994567872,49.11504424778761
phnK,252,27830.5041,6.302102851867676,45.63492063492063
phnJ,281,31844.786,5.051360893249511,46.619217081850536
phnI,354,38852.317299999995,4.936205101013182,47.175141242937855
phnH,194,21027.0471,5.28161563873291,50.51546391752577
phnG,150,16539.4673,6.505074882507324,46.666666666666664
phnF,241,27621.0975,8.749213981628419,43.15352697095436
phnE1,206,22796.6262,9.096118354797362,61.165048543689316
phnD,338,37370.108,8.461169242858887,46.44970414201183
phnC,262,29430.256199999996,9.68432788848877,43.12977099236641
yjdN,147,16171.1477,5.037492179870605,48.29931972789115
yjdM,111,12344.9319,4.971502113342285,38.73873873873874
rdcA,742,84370.0477,5.544439125061035,46.76549865229111
rdcB,292,32880.365900000004,8.335391426086428,48.63013698630137
proP,500,54845.158899999995,6.763351249694825,57.8
pmrR,29,3465.0209999999997,8.188854789733888,62.06896551724138
basS,363,41028.7481,5.963854026794434,47.38292011019284
basR,222,25030.507899999997,5.663005256652832,47.2972972972973
eptA,547,61666.37270000001,6.363659477233886,49.90859232175503
adiC,445,46842.0701,9.116039085388184,61.573033707865164
adiY,253,29006.440599999998,8.526669120788572,45.45454545454545
adiA,755,84424.2842,5.123375892639159,46.49006622516556
melR,302,34927.49449999999,8.37587757110596,44.03973509933775
melA,451,50656.531299999995,5.520282554626463,48.33702882483371
melB,473,52635.770300000004,8.671851921081544,61.31078224101479
yjdF,209,23441.717399999998,8.962153053283693,58.3732057416268
fumB,548,60104.61080000001,5.879561805725097,45.43795620437956
dcuB,446,47934.6886,7.627531242370606,61.88340807174888
dcuR,239,27488.1116,5.895704078674316,46.02510460251046
dcuS,543,60549.928199999995,6.265782737731934,45.30386740331492
yjdI,76,8549.7998,8.748118019104005,42.10526315789473
yjdJ,90,10467.9319,7.865287971496582,38.88888888888889
ghoS,98,11467.8406,4.381740760803221,48.97959183673469
ghoT,57,6554.9725,9.69728603363037,70.17543859649122
lysU,505,57825.887800000004,5.103766441345214,45.54455445544555
dtpC,485,53054.0015,8.12825450897217,59.58762886597938
cadA,715,81259.1991,5.914006233215332,47.27272727272727
cadB,444,46664.5131,8.56638164520264,58.78378378378378
cadC,512,57812.2414,5.515792274475095,47.8515625
dicD,191,21898.7761,4.947572898864746,47.64397905759162
dsbD,565,61794.3441,6.750278282165529,55.575221238938056
cutA,112,12330.9419,4.851742362976074,49.107142857142854
dcuA,433,45750.16069999999,7.629406929016113,60.5080831408776
aspA,478,52355.5648,5.191355323791503,47.071129707112966
fxsA,158,17673.6935,8.247005271911618,54.43037974683544
yjeH,418,44777.029599999994,8.845594215393067,63.397129186602875
groS,97,10386.824299999998,5.1469640731811515,44.329896907216494
groL,548,57328.2246,4.845490074157714,46.8978102189781
yjeI,117,11958.310999999998,5.496921730041502,41.88034188034188
yjeJ,289,32946.5738,7.712960243225097,45.32871972318339
epmB,342,38749.1612,6.1183992385864245,48.83040935672515
efp,188,20591.058899999996,4.896929359436036,45.744680851063826
ecnA,41,4359.1473,10.044319343566894,46.34146341463415
ecnB,48,4809.4756,7.934333610534669,43.75
gdx,105,10900.1299,9.819840431213379,64.76190476190476
blc,177,19851.359,8.88401737213135,49.717514124293785
ampC,377,41555.062,8.807944679260256,50.663129973474796
frdD,119,13106.7709,9.03513126373291,66.38655462184873
frdC,131,15014.8535,9.742027091979981,64.8854961832061
frdB,244,27122.7968,6.071961784362792,46.72131147540984
frdA,602,65938.81529999999,5.865465736389159,43.18936877076412
epmA,325,36975.651000000005,5.076711082458496,48.0
yjeM,500,54724.393599999996,9.108238410949706,61.6
yjeN,104,11818.428,5.333111763000488,45.19230769230769
yjeO,104,12637.9835,6.107315635681151,63.46153846153846
mscM,1107,123934.0401,6.568279838562011,50.04516711833785
psd,322,35915.9324,5.512722969055174,50.31055900621118
rsgA,350,39174.7995,5.596105766296386,41.14285714285714
orn,181,20815.3785,4.962692070007324,46.408839779005525
yjeV,17,2056.257,5.823063850402832,47.05882352941176
queG,379,43072.4275,6.804957389831543,47.75725593667546
nnr,515,54649.664699999994,5.984941291809082,47.96116504854369
tsaE,153,16852.8806,4.48757495880127,50.326797385620914
amiB,445,47984.638399999996,9.314279365539551,45.1685393258427
mutL,615,67922.8979,6.309264564514161,49.59349593495935
miaA,316,35064.73,5.681648445129395,50.31645569620253
hfq,102,11166.2492,6.969676780700683,38.23529411764706
hflX,426,48308.46339999999,5.6869913101196286,44.835680751173705
hflK,419,45544.333099999996,6.188652229309082,40.81145584725537
hflC,334,37649.43089999999,6.299317741394043,45.209580838323355
yjeT,65,7165.7055,10.11536350250244,63.07692307692307
purA,432,47344.3824,5.315605354309082,44.907407407407405
nsrR,141,15560.834599999998,7.874506950378418,47.5177304964539
rnr,813,92108.1147,8.777386665344238,42.80442804428044
rlmB,243,26556.3377,6.174044609069824,47.73662551440329
yjfI,133,14934.8288,4.0500284194946286,48.87218045112782
yjfJ,232,25333.245600000002,5.697790718078613,39.6551724137931
yjfK,219,25008.6466,4.559248924255372,44.29223744292237
yjfL,132,14223.6663,6.80660572052002,64.39393939393939
yjfM,212,23351.480900000002,9.470292854309083,34.90566037735849
yjfC,387,45019.1377,4.645246315002441,47.286821705426355
aidB,541,60557.1826,8.012920570373538,48.059149722735675
yjfN,91,9949.0078,4.179337120056151,49.45054945054945
bsmA,109,12037.818500000001,9.459977912902833,51.37614678899083
yjfP,249,27588.0884,5.1889680862426735,51.00401606425703
ulaR,251,27601.577699999998,8.47812442779541,44.6215139442231
ulaG,354,40060.1996,5.79583797454834,46.32768361581921
ulaA,465,50736.947799999994,7.544205284118653,60.0
ulaB,101,10895.5026,6.251572990417481,44.554455445544555
ulaC,154,17237.3317,4.532307243347168,48.701298701298704
ulaD,216,23577.8052,5.023452949523925,50.46296296296296
ulaE,284,32006.275899999997,5.203120994567871,49.29577464788733
ulaF,228,25277.4424,6.162733650207519,47.80701754385965
yjfY,91,10149.2406,5.093137550354004,49.45054945054945
rpsF,131,15186.8692,5.25797061920166,43.51145038167939
priB,104,11442.0608,8.483926582336426,40.38461538461539
rpsR,75,8986.3204,10.5953950881958,42.66666666666667
rplI,149,15768.8567,6.165348243713378,49.664429530201346
yjfZ,264,29739.115100000003,6.231849861145019,45.45454545454545
ytfB,212,23505.2163,5.063069725036621,46.22641509433962
fklB,206,22215.9089,4.84895725250244,48.54368932038835
cycA,470,51659.0506,8.917540931701662,61.27659574468085
ytfE,220,24882.3617,5.232790946960448,47.72727272727273
ytfF,321,35208.06,9.138474082946779,64.797507788162
qorB,286,29733.129900000004,5.33333911895752,48.95104895104895
ytfH,126,14075.0096,5.9117326736450195,48.41269841269841
cpdB,647,70831.3216,5.449859046936035,48.37712519319938
cysQ,246,27175.541599999997,5.591274452209471,49.1869918699187
ytfI,312,35934.440299999995,6.135450935363769,43.269230769230774
ytfJ,184,20420.288,7.827896308898928,45.65217391304348
ytfK,68,8071.643499999999,10.136186790466308,51.470588235294116
paeA,447,49762.123100000004,4.765631294250488,51.67785234899329
msrA,212,23314.7748,4.988951683044433,49.056603773584904
tamA,577,64763.293600000005,8.734321784973144,43.154246100519934
tamB,1259,136778.1577,4.932453727722167,45.194598888006354
ytfP,113,12866.264,6.391453742980957,45.13274336283185
chpS,83,9271.4857,4.6899217605590815,45.78313253012048
chpB,116,12492.2573,5.508119010925292,50.86206896551724
ppa,176,19703.315300000002,5.026579093933106,51.13636363636363
ytfQ,318,34344.2546,6.675193977355957,46.540880503144656
ytfR,500,55259.353299999995,6.702704048156738,47.199999999999996
ytfT,341,35626.475900000005,10.19943027496338,61.29032258064516
yjfF,331,34945.1688,9.243622016906738,58.30815709969789
fbp,332,36833.4917,5.665051460266113,44.57831325301205
mpl,457,49873.55649999999,5.530911445617675,48.35886214442014
yjgA,183,21359.014900000002,5.299690437316894,40.43715846994536
tldE,450,48369.07399999999,5.401261711120605,43.55555555555555
nrdG,154,17445.7237,6.941541481018065,42.857142857142854
nrdD,712,80021.63100000001,6.376164054870605,43.11797752808989
treC,551,63836.9039,5.513064002990721,45.91651542649728
treB,473,51080.1455,9.139441108703615,58.350951374207185
treR,315,34530.3379,8.297677421569826,46.98412698412698
mgtL,17,2122.5391,11.539018821716308,52.94117647058824
mgtA,898,99465.3217,5.635154151916503,51.67037861915368
ridA,128,13611.4244,5.360735511779786,51.5625
pyrI,153,17120.434,6.8954450607299815,43.13725490196079
pyrB,311,34426.9462,6.116409873962401,48.87459807073955
pyrL,44,5098.0765,11.438899421691897,54.54545454545454
yjgH,131,14590.087700000002,4.584030723571778,48.854961832061065
bdcA,237,24597.8617,6.5162153244018555,51.0548523206751
bdcR,197,21501.2738,6.595846748352051,47.71573604060914
tabA,150,16865.1583,5.307704734802246,50.66666666666667
yjgL,604,69576.896,5.796747398376465,40.894039735099334
argI,334,36906.697,5.458669090270996,45.808383233532936
rraB,138,15602.543899999999,4.0500284194946286,39.85507246376812
yjgM,167,18622.219800000003,5.225004005432127,49.700598802395206
yjgN,398,44899.0573,8.849526786804201,58.79396984924623
valS,951,108191.0891,5.198914909362792,46.267087276551
holC,147,16632.567300000002,5.905537223815918,47.61904761904761
pepA,503,54879.205,6.815415763854981,44.731610337972164
ytgB,18,2257.6823,11.711342811584473,44.44444444444444
ytgA,16,1745.0232,6.0014245986938475,43.75
lptF,366,40325.1074,9.096891975402833,56.01092896174863
lptG,360,39618.1492,9.480285453796387,54.44444444444444
yjgR,500,54331.631799999996,5.914745140075683,47.0
idnR,332,37566.8027,6.211501502990722,46.08433734939759
idnT,439,46040.7278,6.494275474548339,62.64236902050114
idnO,254,27562.3903,5.904741477966309,49.21259842519685
idnD,343,37146.2152,5.88547306060791,46.06413994169096
idnK,187,21003.750200000002,6.524286460876465,42.780748663101605
ahr,339,36501.44,5.85739459991455,48.08259587020649
insC6,121,13451.4657,9.518515205383299,47.107438016528924
insD6,301,34365.6654,9.212354850769042,42.19269102990033
yjgZ,109,12142.687699999999,8.818581962585451,44.95412844036697
insG,442,50385.238099999995,9.721977424621581,46.83257918552036
nanX,405,44102.9656,9.331943702697757,59.25925925925925
nanY,372,41384.0578,6.102029609680174,43.01075268817204
ythA,41,4778.8894,9.187856864929199,68.29268292682927
insO,88,10344.036900000001,10.185118293762208,40.909090909090914
insI3,383,44280.3793,10.874801063537596,37.85900783289817
fecE,255,28190.359099999998,8.429579734802246,46.27450980392157
fecD,318,34131.10309999999,9.953612327575684,65.72327044025157
fecC,332,34892.3028,9.649901771545409,62.65060240963856
fecB,300,33145.936,8.83154010772705,52.666666666666664
fecA,774,85320.54089999999,5.589796638488769,42.764857881136955
fecR,317,35531.6016,9.034679985046388,43.217665615141954
fecI,173,19480.1867,5.821074485778809,45.664739884393065
ykiE,22,2720.1762,6.681332588195801,54.54545454545454
insA7,91,9892.3674,10.651675987243653,36.26373626373626
yjhU,328,36079.1123,6.352689552307129,46.646341463414636
yjhF,449,47003.2323,8.59184665679932,60.13363028953229
yjhG,655,70016.057,5.818403053283691,46.10687022900763
yjhH,301,32721.262,5.276215934753417,51.162790697674424
yjhI,262,29876.291299999997,8.874991798400881,45.038167938931295
sgcR,260,29267.382799999996,6.243842887878418,45.38461538461539
sgcE,210,23214.193,5.861941719055174,51.42857142857142
sgcA,143,15637.5806,5.180555915832519,52.44755244755245
sgcQ,268,29354.3867,5.526648521423339,48.88059701492538
sgcC,437,46683.799699999996,9.006700706481933,61.556064073226544
sgcB,92,9803.3389,5.586158943176269,42.391304347826086
sgcX,373,40614.232,5.3112287521362305,47.72117962466488
yjhP,248,27353.7049,4.9004533767700185,47.983870967741936
yjhQ,181,19956.687599999997,5.893942070007324,48.06629834254144
topAI,85,9734.179399999999,10.345773506164548,35.294117647058826
ythB,32,3574.2304999999997,11.008572959899901,46.875
nanS,326,36877.5398,6.024046516418457,44.47852760736196
nanM,368,39571.721699999995,7.099042320251464,43.75
nanC,238,27887.6746,8.422423744201662,42.016806722689076
fimB,200,22993.2239,10.14637279510498,42.0
fimE,198,23083.9328,9.846014595031736,40.4040404040404
fimA,182,18110.9793,5.095013236999511,47.25274725274725
fimI,179,19372.9993,9.509296226501466,47.486033519553075
fimC,241,26656.536,9.359922981262208,48.96265560165975
fimD,878,96481.208,6.636202430725098,42.710706150341686
fimF,176,18715.1077,6.809333992004395,51.13636363636363
fimG,167,17317.1532,5.476857566833496,44.31137724550898
fimH,300,31473.0891,7.58768711090088,49.0
gntP,447,47137.3867,6.699975776672363,64.65324384787472
uxuA,394,44837.495599999995,5.393758964538574,46.7005076142132
uxuB,486,53579.589,5.300372505187987,48.76543209876543
uxuR,257,29307.8937,5.007935905456542,47.081712062256805
yjiC,276,30592.5272,5.82493953704834,46.3768115942029
ytiC,33,3948.7565000000004,8.188725852966307,63.63636363636363
ytiD,47,5511.0648,4.641665458679199,48.93617021276596
idlP,27,3016.3086999999996,7.814744758605957,33.33333333333333
iraD,130,14746.709099999998,6.023250770568848,46.92307692307692
hypT,303,34710.3025,5.633733177185058,47.85478547854785
iadA,390,41083.4361,5.0813718795776355,47.43589743589743
yjiG,153,16193.2641,6.804104804992675,60.78431372549019
yjiH,227,23793.1377,5.155546760559081,52.863436123348016
kptA,184,20529.3047,9.365983009338382,45.108695652173914
yjiJ,392,41360.09849999999,9.443602943420409,61.47959183673469
yjiK,286,31923.798100000004,6.003584480285644,43.35664335664335
ytiA,85,9556.0651,7.64611759185791,47.05882352941176
yjiL,255,27222.8589,6.238613700866699,46.666666666666664
yjiM,383,42742.4044,5.038174247741699,46.47519582245431
